movieId,title_clean,year,genres,genres_clean,tags_clean,tmdb_rating,tmdb_vote_count,tmdb_weighted_rating,imdbId,tmdbId
2492,20 Dates,1998,Comedy|Romance,Comedy Romance,,5.333,9.0,6.464154426279395,138987,111794.0
2493,"Harmonists, The",1997,Drama,Drama,,6.7,67.0,6.58014569090348,128133,9524.0
2494,"Last Days, The",1998,Documentary,Documentary,holocaust hungary,7.4,100.0,6.86790908467852,174852,20595.0
2495,"Fantastic Planet, The (Planète sauvage, La)",1973,Animation|Sci-Fi,Animation Sci-Fi,,7.629,1097.0,7.491280410496316,70544,16306.0
2496,Blast from the Past,1999,Comedy|Romance,Comedy Romance,,6.775,1213.0,6.746808492527284,124298,11622.0
2497,Message in a Bottle,1999,Romance,Romance,,6.266,828.0,6.307919426154701,139462,10207.0
2498,My Favorite Martian,1999,Comedy|Sci-Fi,Comedy Sci-Fi,,5.671,347.0,5.938273084845991,120764,9849.0
2500,Jawbreaker,1999,Comedy,Comedy,,6.4,581.0,6.427442594528969,155776,18892.0
2501,October Sky,1999,Drama,Drama,,7.671,1425.0,7.5576660143883565,132477,13466.0
2502,Office Space,1999,Comedy|Crime,Comedy Crime,stapler workplace,7.373,3374.0,7.335472850399994,151804,1542.0
2503,"Apple, The (Sib)",1998,Drama,Drama,,6.371,58.0,6.486375045406417,156901,43978.0
2504,200 Cigarettes,1999,Comedy|Drama,Comedy Drama,,5.786,180.0,6.132144316802313,137338,15256.0
2505,8MM,1999,Drama|Mystery|Thriller,Drama Mystery Thriller,nicolas cage,6.486,2262.0,6.488790671666961,134273,8224.0
2506,"Other Sister, The",1999,Comedy|Drama|Romance,Comedy Drama Romance,disability,6.363,175.0,6.441498899886685,123209,18417.0
2511,"Long Goodbye, The",1973,Crime|Film-Noir,Crime Film-Noir,,7.389,763.0,7.24223873343737,70334,1847.0
2512,"Ballad of Narayama, The (Narayama bushiko)",1983,Drama,Drama,,7.505,201.0,7.076976633414468,84390,42113.0
2513,Pet Sematary,1989,Horror,Horror,,6.65,2373.0,6.642491159985131,98084,8913.0
2514,Pet Sematary II,1992,Comedy|Horror,Comedy Horror,,5.477,598.0,5.6957597811422245,105128,10906.0
2515,Children of the Corn II: The Final Sacrifice,1993,Horror,Horror,,4.786,276.0,5.417987609150992,106557,25748.0
2516,Children of the Corn III,1994,Horror,Horror,,4.8,228.0,5.505071778603583,109415,25749.0
2517,Christine,1983,Horror,Horror,stephen king,6.9,2224.0,6.875536595868283,85333,8769.0
2518,Night Shift,1982,Comedy,Comedy,,6.1,230.0,6.274037815923461,84412,14742.0
2520,Airport,1970,Drama,Drama,,6.5,445.0,6.507562516216577,65377,10671.0
2521,Airport 1975,1974,Action|Drama|Thriller,Action Drama Thriller,,5.8,293.0,6.054339188360844,71110,27932.0
2522,Airport '77,1977,Drama,Drama,,5.6,325.0,5.902598827307841,75648,7227.0
2523,Rollercoaster,1977,Drama|Thriller,Drama Thriller,,5.981,156.0,6.255874232467666,76636,10670.0
2524,"Towering Inferno, The",1974,Action|Adventure|Drama|Thriller,Action Adventure Drama Thriller,,7.0,1032.0,6.9378070939969545,72308,5919.0
2525,Alligator,1980,Action|Horror|Sci-Fi,Action Horror Sci-Fi,,6.1,378.0,6.225892775256784,80354,33518.0
2526,Meteor,1979,Sci-Fi,Sci-Fi,,5.206,170.0,5.841200717927766,79550,40160.0
2527,Westworld,1973,Action|Sci-Fi|Thriller|Western,Action Sci-Fi Thriller Western,,6.768,1447.0,6.744606380774551,70909,2362.0
2528,Logan's Run,1976,Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,,6.614,1038.0,6.6028323303450875,74812,10803.0
2529,Planet of the Apes,1968,Action|Drama|Sci-Fi,Action Drama Sci-Fi,twist ending,7.652,3952.0,7.60909141756203,63442,871.0
2530,Beneath the Planet of the Apes,1970,Action|Sci-Fi,Action Sci-Fi,,6.1,1464.0,6.141550052290178,65462,1685.0
2531,Battle for the Planet of the Apes,1973,Action|Sci-Fi,Action Sci-Fi,,5.686,1053.0,5.795380689886264,69768,1705.0
2532,Conquest of the Planet of the Apes,1972,Action|Sci-Fi,Action Sci-Fi,,6.166,1080.0,6.212071653001116,68408,1688.0
2533,Escape from the Planet of the Apes,1971,Action|Sci-Fi,Action Sci-Fi,,6.372,1220.0,6.389900243109935,67065,1687.0
2534,Avalanche,1978,Action,Action,,3.608,74.0,5.593266817153157,77189,166680.0
2535,Earthquake,1974,Action|Drama|Thriller,Action Drama Thriller,,6.119,360.0,6.243506063370173,71455,11123.0
2537,Beyond the Poseidon Adventure,1979,Adventure,Adventure,,5.087,138.0,5.854436050041965,78856,31638.0
2538,Dancemaker,1998,Documentary,Documentary,,5.0,7.0,6.463735577819388,175550,113286.0
2539,Analyze This,1999,Comedy,Comedy,,6.511,2124.0,6.512238770172021,122933,9535.0
2540,"Corruptor, The",1999,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,,6.075,308.0,6.228285236048128,142192,9455.0
2541,Cruel Intentions,1999,Drama,Drama,,6.802,3556.0,6.790456405807266,139134,796.0
2542,"Lock, Stock & Two Smoking Barrels",1998,Comedy|Crime|Thriller,Comedy Crime Thriller,,8.095,7185.0,8.061512889507272,120735,100.0
2544,"School of Flesh, The (École de la chair, L')",1998,Drama|Romance,Drama Romance,,5.423,26.0,6.37186139214415,157208,77936.0
2546,"Deep End of the Ocean, The",1999,Drama,Drama,,6.564,539.0,6.556104360290775,120646,30943.0
2548,"Rage: Carrie 2, The",1999,Horror,Horror,,5.643,459.0,5.868814342146719,144814,7341.0
2549,Wing Commander,1999,Action|Sci-Fi,Action Sci-Fi,,4.822,284.0,5.429706654789976,131646,10350.0
2550,"Haunting, The",1963,Horror|Thriller,Horror Thriller,ghosts,7.076,711.0,6.977060639127165,57129,11772.0
2551,Dead Ringers,1988,Drama|Horror|Thriller,Drama Horror Thriller,,7.124,997.0,7.043050810019393,94964,9540.0
2552,My Boyfriend's Back,1993,Comedy,Comedy,,5.725,91.0,6.233982398235401,107626,31503.0
2553,Village of the Damned,1960,Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,evil children,7.186,496.0,7.028037725516661,54443,11773.0
2554,Children of the Damned,1963,Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,evil children,6.141,110.0,6.36914844480292,56931,30202.0
2555,Baby Geniuses,1999,Comedy,Comedy,,4.138,410.0,4.80005755690014,118665,22345.0
2557,I Stand Alone (Seul contre tous),1998,Drama|Thriller,Drama Thriller,,7.401,573.0,7.213459773647096,157016,1567.0
2558,Forces of Nature,1999,Comedy|Romance,Comedy Romance,,5.459,592.0,5.683285226652042,141098,1641.0
2559,"King and I, The",1999,Animation|Children,Animation Children,,5.4,116.0,6.049277050411646,160429,47288.0
2560,Ravenous,1999,Horror|Thriller,Horror Thriller,,6.8,686.0,6.749528629611364,129332,10212.0
2561,True Crime,1999,Crime|Thriller,Crime Thriller,,6.5,857.0,6.50448977787217,139668,10354.0
2563,Dangerous Beauty,1998,Drama,Drama,,7.008,295.0,6.841620873368096,118892,8583.0
2565,"King and I, The",1956,Drama|Musical|Romance,Drama Musical Romance,siam,7.099,404.0,6.939480632375007,49408,16520.0
2566,Doug's 1st Movie,1999,Animation|Children,Animation Children,,5.584,101.0,6.159056723885191,187819,16508.0
2567,EDtv,1999,Comedy,Comedy,,5.9,692.0,6.016316413147679,131369,11374.0
2568,"Mod Squad, The",1999,Action|Crime,Action Crime,,4.414,134.0,5.555081219114706,120757,16379.0
2570,"Walk on the Moon, A",1999,Drama|Romance,Drama Romance,,6.031,112.0,6.3216529173322655,120613,28029.0
2571,"Matrix, The",1999,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,alternate universe martial arts philosophy post apocalyptic sci-fi,8.245,27848.0,8.23537984769728,133093,603.0
2572,10 Things I Hate About You,1999,Comedy|Romance,Comedy Romance,shakespeare sort of,7.591,8891.0,7.57257224080044,147800,4951.0
2573,Tango,1998,Drama|Musical,Drama Musical,,6.625,40.0,6.548490531788728,120274,65749.0
2574,"Out-of-Towners, The",1999,Comedy,Comedy,,5.799,254.0,6.077855559032554,129280,8970.0
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La)",1998,Drama,Drama,,6.859,110.0,6.6649536882486125,120449,9840.0
2577,Metroland,1997,Comedy|Drama,Comedy Drama,,5.844,55.0,6.3512860130300925,119665,30950.0
2579,Following,1998,Crime|Mystery|Thriller,Crime Mystery Thriller,black and white christopher nolan directorial debut mindfuck not linear twist ending,7.126,1843.0,7.079135317381191,154506,11660.0
2580,Go,1999,Comedy|Crime,Comedy Crime,,6.99,814.0,6.915461003874748,139239,9430.0
2581,Never Been Kissed,1999,Comedy|Romance,Comedy Romance,high school,6.166,1578.0,6.198847628105118,151738,11355.0
2582,Twin Dragons (Shuang long hui),1992,Action|Comedy,Action Comedy,,6.74,427.0,6.683275059524623,105399,18764.0
2583,Cookie's Fortune,1999,Comedy|Drama,Comedy Drama,southern us,6.4,196.0,6.457372903009574,126250,9465.0
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",1998,Drama|Romance,Drama Romance,,7.296,272.0,7.015302178933286,133363,1414.0
2586,Goodbye Lover,1999,Comedy|Crime|Thriller,Comedy Crime Thriller,,5.604,72.0,6.23816871075275,119219,49981.0
2587,Life,1999,Comedy|Crime|Drama,Comedy Crime Drama,,6.665,862.0,6.64404576522314,123964,6522.0
2589,Friends & Lovers,1999,Comedy|Drama|Romance,Comedy Drama Romance,,4.933,30.0,6.272955266108982,143261,114719.0
2590,Hideous Kinky,1998,Drama,Drama,,6.021,97.0,6.334998562056613,136244,10209.0
2593,"Monster, The (Mostro, Il)",1994,Comedy,Comedy,,6.955,650.0,6.872122223993036,110570,22826.0
2594,Open Your Eyes (Abre los ojos),1997,Drama|Romance|Sci-Fi|Thriller,Drama Romance Sci-Fi Thriller,,7.447,1188.0,7.339842851124446,125659,1902.0
2596,SLC Punk!,1998,Comedy|Drama,Comedy Drama,,7.116,431.0,6.959266385650305,133189,6396.0
2597,Lost & Found,1999,Comedy|Romance,Comedy Romance,,5.036,97.0,5.958837144733778,120836,39964.0
2598,Pushing Tin,1999,Comedy,Comedy,golfing,5.871,433.0,6.046094296207423,120797,12596.0
2599,Election,1999,Comedy,Comedy,,6.858,1185.0,6.819510160031579,126886,9451.0
2600,eXistenZ,1999,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,virtual reality,6.786,2168.0,6.7686454343064,120907,1946.0
2605,Entrapment,1999,Crime|Thriller,Crime Thriller,,6.235,2221.0,6.254410275341624,137494,1844.0
2606,Idle Hands,1999,Comedy|Horror,Comedy Horror,,6.188,738.0,6.247817469008246,138510,6552.0
2607,Get Real,1998,Drama|Romance,Drama Romance,,7.016,190.0,6.795656007960748,162973,24584.0
2609,"King of Masks, The (Bian Lian)",1996,Drama,Drama,,7.383,64.0,6.776310564535654,115669,25471.0
2611,"Winslow Boy, The",1999,Drama,Drama,,6.769,80.0,6.610011117140841,155388,28519.0
2612,Mildred Pierce,1945,Drama|Film-Noir,Drama Film-Noir,motherhood,7.624,449.0,7.340311278485775,37913,3309.0
2613,Night of the Comet,1984,Comedy|Horror|Sci-Fi,Comedy Horror Sci-Fi,,6.21,439.0,6.2940312663798315,87799,18462.0
2614,Chopping Mall (a.k.a. Killbots),1986,Action|Horror|Sci-Fi,Action Horror Sci-Fi,,5.832,404.0,6.027059955013154,90837,28941.0
2615,My Science Project,1985,Adventure|Sci-Fi,Adventure Sci-Fi,,6.236,157.0,6.382498836822865,89652,18252.0
2616,Dick Tracy,1990,Action|Crime,Action Crime,comic book,6.157,1041.0,6.205750947214006,99422,8592.0
2617,"Mummy, The",1999,Action|Adventure|Comedy|Fantasy|Horror|Thriller,Action Adventure Comedy Fantasy Horror Thriller,,6.97,9966.0,6.963160390670985,120616,564.0
2618,"Castle, The",1997,Comedy,Comedy,,7.057,227.0,6.8411240488603635,118826,13852.0
2620,This Is My Father,1998,Drama|Romance,Drama Romance,,5.769,13.0,6.470880204484586,120865,25232.0
2622,William Shakespeare's A Midsummer Night's Dream,1999,Comedy|Fantasy,Comedy Fantasy,,6.378,410.0,6.419810643319893,140379,10210.0
2623,Trippin',1999,Comedy,Comedy,,4.938,16.0,6.381853380129362,160298,53862.0
2624,After Life (Wandafuru raifu),1998,Drama|Fantasy,Drama Fantasy,,7.172,276.0,6.938855969428128,165078,17962.0
2625,Black Mask (Hak hap),1996,Action|Adventure|Crime|Sci-Fi|Thriller,Action Adventure Crime Sci-Fi Thriller,,6.2,293.0,6.314783632805288,115693,9460.0
2628,Star Wars: Episode I - The Phantom Menace,1999,Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,prequel the force,6.576,15806.0,6.575537720651655,120915,1893.0
2629,"Love Letter, The",1999,Comedy|Romance,Comedy Romance,,5.162,71.0,6.1033098015893845,166252,31342.0
2630,Besieged (a.k.a. L' Assedio),1998,Drama,Drama,,6.664,67.0,6.569377833760623,149723,44297.0
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",1965,Adventure|Drama|Mystery,Adventure Drama Mystery,,7.799,154.0,7.157873423673246,59643,8785.0
2633,"Mummy, The",1932,Horror|Romance,Horror Romance,,6.756,698.0,6.7143165318858244,23245,15849.0
2634,"Mummy, The",1959,Horror,Horror,,6.724,263.0,6.6511062732437605,53085,18990.0
2639,Mommie Dearest,1981,Drama,Drama,,6.4,237.0,6.451402626300455,82766,15660.0
2640,Superman,1978,Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,superhero,7.2,4263.0,7.1761657544711275,78346,1924.0
2641,Superman II,1980,Action|Sci-Fi,Action Sci-Fi,superhero,6.755,2513.0,6.741710724630105,81573,8536.0
2642,Superman III,1983,Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,superhero,5.512,1874.0,5.59061577290122,86393,9531.0
2643,Superman IV: The Quest for Peace,1987,Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,,4.605,1409.0,4.797891209937663,94074,11411.0
2644,Dracula,1931,Horror,Horror,,7.167,1374.0,7.1015745491589675,21814,138.0
2648,Frankenstein,1931,Drama|Horror|Sci-Fi,Drama Horror Sci-Fi,in netflix queue,7.472,1789.0,7.395920161748396,21884,3035.0
2651,Frankenstein Meets the Wolf Man,1943,Horror,Horror,,6.196,222.0,6.333943627341371,35899,3076.0
2652,"Curse of Frankenstein, The",1957,Horror,Horror,,6.797,338.0,6.7119972419442,50280,3079.0
2654,"Wolf Man, The",1941,Drama|Fantasy|Horror,Drama Fantasy Horror,,7.029,678.0,6.934987586541772,34398,13666.0
2655,Howling II: Your Sister Is a Werewolf,1985,Horror,Horror,,4.9,230.0,5.560859521349818,89308,29794.0
2656,Tarantula,1955,Horror|Sci-Fi,Horror Sci-Fi,,6.498,308.0,6.508465881209419,48696,9077.0
2657,"Rocky Horror Picture Show, The",1975,Comedy|Horror|Musical|Sci-Fi,Comedy Horror Musical Sci-Fi,,7.441,3124.0,7.397359535130259,73629,36685.0
2659,It Came from Hollywood,1982,Comedy|Documentary,Comedy Documentary,,5.389,27.0,6.3617154063172805,84156,30168.0
2660,"Thing from Another World, The",1951,Horror|Sci-Fi,Horror Sci-Fi,aliens,6.725,686.0,6.688496601141613,44121,10785.0
2661,It Came from Outer Space,1953,Sci-Fi,Sci-Fi,,6.339,248.0,6.41265341916637,45920,19483.0
2662,"War of the Worlds, The",1953,Action|Drama|Sci-Fi,Action Drama Sci-Fi,classic,6.813,696.0,6.760727590577233,46534,8974.0
2664,Invasion of the Body Snatchers,1956,Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,1950s,7.463,1196.0,7.3546198335272575,49366,11549.0
2665,Earth vs. the Flying Saucers,1956,Sci-Fi,Sci-Fi,,6.103,184.0,6.299133826282638,49169,18158.0
2668,Swamp Thing,1982,Horror|Sci-Fi,Horror Sci-Fi,,5.42,456.0,5.7040336619288405,84745,17918.0
2669,Pork Chop Hill,1959,War,War,,6.681,73.0,6.577241890271216,53183,37305.0
2670,Run Silent Run Deep,1958,War,War,,6.946,184.0,6.754007726575892,52151,18784.0
2671,Notting Hill,1999,Comedy|Romance,Comedy Romance,,7.269,6708.0,7.252076421669684,125439,509.0
2672,"Thirteenth Floor, The",1999,Drama|Sci-Fi|Thriller,Drama Sci-Fi Thriller,,7.06,1521.0,7.010317422385208,139809,1090.0
2674,"Loss of Sexual Innocence, The",1999,Drama|Fantasy,Drama Fantasy,,5.635,31.0,6.381583163629679,126859,15059.0
2676,Instinct,1999,Drama|Thriller,Drama Thriller,,6.492,651.0,6.499188904408886,128278,12117.0
2677,Buena Vista Social Club,1999,Documentary|Musical,Documentary Musical,in netflix queue,7.505,374.0,7.216426807462108,186508,11779.0
2681,Free Enterprise,1998,Comedy|Romance|Sci-Fi,Comedy Romance Sci-Fi,,5.842,38.0,6.395121203909639,141105,13533.0
2682,Limbo,1999,Drama,Drama,,6.6,74.0,6.551743007629348,164085,62676.0
2683,Austin Powers: The Spy Who Shagged Me,1999,Action|Adventure|Comedy,Action Adventure Comedy,,6.307,3665.0,6.316119213700256,145660,817.0
2686,"Red Violin, The (Violon rouge, Le)",1998,Drama|Mystery,Drama Mystery,,7.346,450.0,7.134683088570641,120802,14283.0
2687,Tarzan,1999,Adventure|Animation|Children|Drama,Adventure Animation Children Drama,,7.4,7313.0,7.38169379314088,120855,37135.0
2688,"General's Daughter, The",1999,Crime|Drama|Mystery|Thriller,Crime Drama Mystery Thriller,,6.4,1026.0,6.417119725073863,144214,2275.0
2690,"Ideal Husband, An",1999,Comedy|Romance,Comedy Romance,,6.471,221.0,6.495088980852856,122541,24137.0
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",1998,Drama,Drama,,8.241,2439.0,8.137462108922334,120731,10376.0
2692,Run Lola Run (Lola rennt),1998,Action|Crime,Action Crime,alternate endings,7.296,2554.0,7.251581200576312,130827,104.0
2693,Trekkies,1997,Documentary,Documentary,star trek,6.398,64.0,6.491061695757374,120370,15800.0
2694,Big Daddy,1999,Comedy,Comedy,adam sandler,6.492,3532.0,6.493574582478281,142342,9032.0
2695,"Boys, The",1998,Drama,Drama,,6.574,27.0,6.535601275882498,139898,13821.0
2696,"Dinner Game, The (Dîner de cons, Le)",1998,Comedy,Comedy,,7.761,2059.0,7.673714636625622,119038,9421.0
2697,My Son the Fanatic,1997,Comedy|Drama|Romance,Comedy Drama Romance,,5.118,17.0,6.3911415790941355,119743,55955.0
2698,Zone 39,1997,Sci-Fi,Sci-Fi,,5.571,14.0,6.450565115569471,120554,67067.0
2699,Arachnophobia,1990,Comedy|Horror,Comedy Horror,spiders,6.4,1520.0,6.4120767052846634,99052,6488.0
2700,"South Park: Bigger, Longer and Uncut",1999,Animation|Comedy|Musical,Animation Comedy Musical,adult humor controversial crude humor free speech parody satire south park trey parker,7.283,2943.0,7.2448134305685095,158983,9473.0
2701,Wild Wild West,1999,Action|Comedy|Sci-Fi|Western,Action Comedy Sci-Fi Western,,5.322,3571.0,5.37283117885257,120891,8487.0
2702,Summer of Sam,1999,Drama,Drama,,6.49,529.0,6.498925123560321,162677,10279.0
2706,American Pie,1999,Comedy|Romance,Comedy Romance,best comedy chris klein dumb jason biggs not funny pizza beer seann william scott teen,6.604,8284.0,6.602604979832055,163651,2105.0
2707,Arlington Road,1999,Thriller,Thriller,,7.037,1244.0,6.98007183066551,137363,1073.0
2708,"Autumn Tale, An (Conte d'automne)",1998,Romance,Romance,,7.095,137.0,6.792747057014896,137439,10239.0
2709,Muppets From Space,1999,Children|Comedy,Children Comedy,,6.116,363.0,6.2406935283891904,158811,10208.0
2710,"Blair Witch Project, The",1999,Drama|Horror|Thriller,Drama Horror Thriller,claims to be true video,6.4,5414.0,6.403635367934371,185937,2667.0
2712,Eyes Wide Shut,1999,Drama|Mystery|Thriller,Drama Mystery Thriller,sexuality,7.5,7022.0,7.478764818883184,120663,345.0
2713,Lake Placid,1999,Horror|Thriller,Horror Thriller,,5.937,1246.0,6.003246354071547,139414,9825.0
2716,Ghostbusters (a.k.a. Ghost Busters),1984,Action|Comedy|Sci-Fi,Action Comedy Sci-Fi,ghosts,7.494,9725.0,7.478668552394493,87332,620.0
2717,Ghostbusters II,1989,Comedy|Fantasy|Sci-Fi,Comedy Fantasy Sci-Fi,ghosts,6.599,4834.0,6.596797963286392,97428,2978.0
2718,Drop Dead Gorgeous,1999,Comedy,Comedy,,6.452,434.0,6.472454542745144,157503,10490.0
2719,"Haunting, The",1999,Horror|Thriller,Horror Thriller,remake,5.492,1520.0,5.589083264616804,171363,11618.0
2720,Inspector Gadget,1999,Action|Adventure|Children|Comedy,Action Adventure Children Comedy,,4.504,1314.0,4.720128235732412,141369,332.0
2722,Deep Blue Sea,1999,Action|Horror|Sci-Fi|Thriller,Action Horror Sci-Fi Thriller,,5.994,2642.0,6.024008801272733,149261,8914.0
2723,Mystery Men,1999,Action|Comedy|Fantasy,Action Comedy Fantasy,superhero,5.8,911.0,5.907165388354288,132347,9824.0
2724,Runaway Bride,1999,Comedy|Romance,Comedy Romance,,6.112,2164.0,6.1402070808971905,163187,4806.0
2725,Twin Falls Idaho,1999,Drama,Drama,,6.927,48.0,6.622188462255511,162830,33430.0
2726,"Killing, The",1956,Crime|Film-Noir,Crime Film-Noir,heist,7.642,1705.0,7.548153939184951,49406,247.0
2727,Killer's Kiss,1955,Crime|Film-Noir,Crime Film-Noir,,6.4,599.0,6.426789199421138,48254,10056.0
2728,Spartacus,1960,Action|Drama|Romance|War,Action Drama Romance War,crucifixion rome slavery,7.538,2386.0,7.475706108833023,54331,967.0
2729,Lolita,1962,Drama|Romance,Drama Romance,,7.307,2240.0,7.25604198363053,56193,802.0
2730,Barry Lyndon,1975,Drama|Romance|War,Drama Romance War,,7.993,3178.0,7.924079950453487,72684,3175.0
2731,"400 Blows, The (Les quatre cents coups)",1959,Crime|Drama,Crime Drama,emotional gentle heartwarming lyrical reflective,8.01,2330.0,7.916506889731555,53198,147.0
2732,Jules and Jim (Jules et Jim),1961,Drama|Romance,Drama Romance,,7.546,1051.0,7.4138233731476655,55032,1628.0
2733,Vibes,1988,Adventure|Comedy|Romance,Adventure Comedy Romance,,5.7,82.0,6.244571693566442,96378,21185.0
2734,"Mosquito Coast, The",1986,Adventure|Drama|Thriller,Adventure Drama Thriller,,6.364,519.0,6.402320465624822,91557,11120.0
2735,"Golden Child, The",1986,Action|Adventure|Comedy|Fantasy|Mystery,Action Adventure Comedy Fantasy Mystery,,5.944,1174.0,6.013004233480376,91129,10136.0
2736,Brighton Beach Memoirs,1986,Comedy,Comedy,,6.602,54.0,6.547680733470994,90774,32060.0
